id,document,toxic,obscene,threat,insult,identity_hate
8022296,책을 영화로 만든 것은 안보는게 진리인 듯. 원작소설의 치밀한 구성과 묘사가 안보여 실망. 그리고 죽기는 싫으면서? 마지막에 배에서 왜 no라고 왜쳤는지 이해가 안감 0점줄수 없이 1점 준다,1,0,0,0,0
9313930,봤는데..봤는데...왜 만든 거에요??ㅋㅋ영화 수준이 아니던데 그냥 드라마. 배우들 역할 왜이리 안어울리냐,1,0,0,0,0
4828733,쒸레기~,1,0,0,0,0
5884323,정찬 연기력 점수준사람 진짜 골수팬? ㅋㅋ 정찬과 감독이 다 말아먹은 영화 욕나옴,1,0,0,0,0
7936997,"스크린이 단순 배설물분출구는 아닐텐데,,,,관객은 무슨 죄냐. 보는순간 시간아깝고 짜증만 솟구친다.",1,0,0,0,0
9957634,어쩌면 좋냐.... 어떡해,1,0,0,0,0
2705638,최악,1,0,0,0,0
9307304,미드 오피스의 스티브 카렐 매력이 제대로 발현되지 않은 작품. 전작 브루스 올마이티와 비교해도 형편없는 작품,1,0,0,0,0
9722498,콩이다 콩지노 콩지노 ㅇ ㅁ ㅇ ㄹ,1,0,0,0,0
8272119,첫장면은전혀연관성도없고..그냥연쇄강도의소행이란것뿐강도들도너무어설프고엄마나딸이나시끄러죽겠다그나마 흥미로웠던건 복면을벗고남편인척했을때 그장면하나.개인적으로 킬링타임용도아니라는생각,1,0,0,0,0
7771354,어쩔수 없이 봤는데 최악의 영화였습니다. 30분은 멍하니...나머지 1시간은 방광 억제하며 힘들게 봤습니다. 0점은 안되어서 1점..,1,0,0,0,0
8473965,ㅡ ㅡ진짜 쓰레기보다 못한 영화,1,0,0,0,0
7256303,지루한 삼류영화,1,0,0,0,0
9548623,이거 보면서 암걸리는줄 전개가 무슨 병맛인데 감독 약빨고 찍은 듯 보는 시간이 아깝더라 그리고 뜬금포들 개연성이 너무 없다,1,0,0,0,0
9480522,진력이 날 정도로 한결같은 똥폼,1,0,0,0,0
8767162,대체 무슨 생각으로 만든건지.. 제작비가 아깝다!!,1,0,0,0,0
4395276,지겨웠어요 시간도 아깝고 빨리 꺼서 다행이에요,1,0,0,0,0
6283494,미안하다. 무슨 말인지 모르겠다. 왜 양철북에 그리 집착하는지도 모르겠다.,1,0,0,0,0
10173936,너무 기대를 한 탓일까? 과거의 엑스맨을 연결시키는것 같았다만...지루했던건 사실...,1,0,0,0,0
4323402,정부는 책임지고 130명의 명단을 공개하라!!,1,0,0,0,0
10037183,아~~~ 이영화는 평점 알바 쓸만하다. 제정신으로는 도저히 못보겠네,1,0,0,0,0
5994691,설마 보실 분이 계시려나?,1,0,0,0,0
9273573,연기력이 아그들 장난하는것도 아니궁~,1,0,0,0,0
5411186,이 영화에 주기엔 너무 높은 평점이 아닌가 싶다,1,0,0,0,0
1402025,몇년전에볼려고했던영화가다매진되서어쩔수없이봤는데재미없음,1,0,0,0,0
6087320,점수 자체가 아까운 학예회 출춤작 수준 오히려 출품작이 나을수도,1,0,0,0,0
2221091,"허접한 연출,연기력,극본 최악의 3박자...",1,0,0,0,0
3604933,뻔한내용... 그래도 감동을 주는 영화 그래서 2점,1,0,0,0,0
10016292,그냥 쓰레기 임 아마 처음 십분정도는 뒤에 먼가 잇겟지 하면서 중간부애는 마지막에 먼가잇겟지 후반부는 나가이기나 내가이기나 해보자 오기로 보게되는 영화,1,0,0,0,0
8203578,흔해빠진 로맨스 스토리를 동성애로 치환했을뿐.별로....,1,0,0,0,0
9603414,동네이웃끼리 주차시비하지 말라는거야 뭐야...에효,1,0,0,0,0
4435861,야 니들 솔직히 말해라. 니들이 32년작을 봤다고? 그냥 좋다니까 따라준게 아니고??,1,0,0,0,0
4236348,두 번 웃어서 두 개~,1,0,0,0,0
4302553,스크린쿼터? 웃기고 앉았다,1,0,0,0,0
7257608,이거 완전 코미딬ㅋㅋㅋㅋㅋㅋㅋ귀신이 춤춘닼ㅋㅋㅋㅋㅋOOO 영화관에서 빵터져섴ㅋㅋㅋㅋㅋ시1발 어떤놈이 영화관에서 보는데 어 귀신 비트박스한다해서 빵터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ추억쩌네 ㅅㅂ 어쩃든 개재미없다,1,0,0,0,0
7508265,별거 없더라,1,0,0,0,0
6226406,철저한 이기주의를 사랑으로 포장,1,0,0,0,0
3894811,오종? 웬지 약발이 다한 느낌....,1,0,0,1,0
9123470,거장 김문옥감독 2014년 작품왜 거장인지 알수잇게해주는 영화ㅎ,1,0,0,1,0
7545675,보다 너무 아니다싶어 평점보고 역시나하고 껐다ㅡㅡ앞으론 리뷰먼저 보고 영화겠다는 다짐을 하게 해준 영화,1,0,0,0,0
8917942,의리로도 용서가 안되는 영화다!!,1,0,0,0,0
9253185,90년대 해리슨 포드의 전형적인 헐리우드 액션 첩보물. 런닝 타임만큼 상당히 지루함. 허접한 액션과 지루한 전개. 로버트 레드포드와 브래드 피트가 주연을 맡았던 스파이 게임과 비슷한 느낌,1,0,0,0,0
9300937,영화 해석을 보니 내용은 대충 알겠는데 연출이 너무 가볍고 부실함. 아들놈 병맛같은 모습에 중간에 집중력을 잃어버렸다.,1,0,0,0,0
4170909,막장 영화... 재미 없다.,1,0,0,0,0
5210611,유이랑적합하지안음,1,0,0,0,0
6147685,주제만 있으면 뭐하나 소통이 안 되는데...,1,0,0,1,0
125979,난 감독이 왜 이걸 만들었는지 정말 궁금하다..정말로..,1,0,0,0,0
2660182,"엉성하기 그지없고, 유치하기 짝이없는 영화.",1,0,0,0,0
6742252,기대이하였음,1,0,0,0,0
500766,이 영화 보고 사랑이라는 명목하에 불륜 바람이 불긴 할까?,1,0,0,0,0
7090948,"재밌을 법한 소재인데, 소재를 잘 살리지 못 한 듯",1,0,0,0,0
8059775,별 반개도 아까 영화... 미니어처 장남감을 모래위에 얹어놓고 유성우가 떨어지는 화면과 탈출정이 이륙하는 장면에서는 80년대 우뢰매 수준의 화면을 접할 수 있고...시나리오는 뭐 안봐도 뻔한 이야기...케이블에서도 안볼 영화를 본게 후회...,1,0,0,0,0
1773119,이 영화 만들 돈으로 차라리 어디에 기부를 하지...,1,0,0,0,0
9382742,청춘이공감을한다고? 지나가는 유치원생도 공감못할영화,1,0,0,0,0
8928667,헐... 베트남전 초기때다...,1,0,0,0,0
5050249,부모가 너무하다.. 애니란게 따뜻한면이 잇어야하는데 이건 감동두없음,1,0,0,0,0
102559,전 이걸 본적이 없어서;; 비디오로 빌려봐야지;,1,0,0,0,0
9757403,예고편 낚시가 너무 심각하다,1,0,0,0,0
6812313,최악의 드라마 강서연 말고 다른 배역들은 무뇌아 인 드라마,1,0,0,0,0
4232948,쓰레기 그이상 이하도 아닌,1,0,0,0,0
6774376,"아네트베닝 좋아해서 봤더만, 지루하고 재미도없네...",1,0,0,0,0
3891782,나이 든 홍여진의 노출이 아깝다.,1,0,0,1,0
2644873,"내생의 최악의 영화! 정말 로그인까지 하게 만든,,,,스승의날 특선영화같다",1,0,0,0,0
10134055,보이소가 계속 귀에서 맴돌아ㅋㅋㅋ 여자 주인공 캐릭터 진짜 어이터짐,1,0,0,0,0
9850908,"예전에 첫 장면, 오도바이 날아다니는 장면 보고 바로 닫아버렸다. 거기서 이미 모든 걸 간파했다. 역시나 후에 욕이 줄줄이... 영화사에 길이 남을 거다.",1,0,0,0,0
7169806,안면 인식장애는 청각장애와 함께온다,1,0,0,0,0
2336814,넘길어..,1,0,0,0,0
9464184,재미없고 스토리가타탄하지않았음,1,0,0,0,0
7481636,아쫌수정이지훈이랑러브러브하게해주세요윤재랑은친한친구로지내게요제발쫌무슨드라마여주인공이남주들을가지고놀아ㅡㅡ,1,0,0,0,0
2984853,처음부터끝까지 므이의 전설만 얘기해주는영화..ㅋㅋㅋ전설을 들었으니2점,1,0,0,0,0
9867095,지루하고 식상하고 멋도 없고 뭐도없는킬링타임용도 안되는 영화,1,0,0,0,0
8758537,섹시하지도 귀엽지도 않은데 뭘 어쩌라는건지..ㅡㅡ;;,1,0,0,0,0
5650207,제목한번 기막히게 지어놨네...,1,0,0,0,0
3219495,쩝.. 설마 했지만 진짜 너무하네,1,0,0,0,0
1532,전편만한 속편없다......,1,0,0,0,0
3581906,완전 별로예요.. 이야기도 재미없고 보지마세요,1,0,0,0,0
2981930,기대이하 실망적....,1,0,0,0,0
3588513,1인당 별 반 개씩.. 합이 3점이요..,1,0,0,0,0
8895404,게임을 하는 듯한 흘러가는 영화. 하지만 이 부분도 초중반을 넘어서면서 삼류좀비믈로 변해간다. 스토리 흐름상 앞뒤 전개가 맞지않고 무차별적인 학살만 있는 영화.,1,0,0,0,0
1701845,아직도 기억나는 최악의 영화,1,0,0,0,0
7985481,공포 영화 아니자요!! 초딩한테는 먹히겠네 ㅋㅋ,1,0,0,0,0
8105397,내가본영화중에가장지루하고의미없다,1,0,0,0,0
9807073,여주인공이 더럽게 못생겨서 영화에 집중이 안되고 남주인공한테 감정이입이 전혀 안됨. 하녀로 나온 제시카 루카스가 훨씬 이쁨. 제시카때문에 빵점 줄거 1점 드림,1,0,0,1,1
9089591,이걸영화라고만듬? 존나시간아깝다 진짜 갑갑하다,1,0,0,0,0
6539862,지겹게 감동모드만 나오네... 전혀 긴장도 없고... 초반 오픈스토리 빼곤 다 최악,1,0,0,0,0
6714074,쓰렉이얌,1,0,0,0,0
756259,즐..,1,0,0,0,0
212159,뻔한 스토리. 눈물만 자극하려고 애씀. 별로...,1,0,0,0,0
7907245,SF의 망작 애프터어스는 잊어라,1,0,0,0,0
7446872,광춘이 너 아직까지 멀쩡하게 영화찍고 있네? 빽있냐?,1,0,0,0,0
1449324,정신병자가 있다는것을 알리기위한 영화..,1,0,0,0,0
8841635,이 영화 감독의 의도가 도대체 뭘까...?분장안하고 나온 귀신보다 마지막 1분까지 역겨운 짓 하던 니들이 더 무섭다...마지막에 똥(?) 투척까지...,1,0,0,0,0
9877186,두 OOO가 OO을 한다. 지중해 가 있어라 다음 침몰하면 신속하게 구조하게,1,0,0,0,0
8584471,빔 벤더스를 욕 보이는 짓이었다 이 영화는....,1,0,0,0,0
8134471,솔직히 식상하다 ㅡㅡ 짜여진듯한 각본 출연진들의 수준ㅡㅡ,1,0,0,0,0
8749452,만화를 볼때마다 뭔 뜻인지도 알 길이 없어서 해설북 같은걸 찾아 봐야 하는것 부터가 코메디다.. TV판도 그러더니 신극장판도 그러네 .. 스토리 자체에 구멍이 뻥뻥 뚫려있서 그런건데 이런게 한두번도 아니고 이건 시나리오 작가와 감독 역량의 문제다.,1,0,0,0,0
9350787,0점도 주기아까운 영화는 태어나서 처음이다..,1,0,0,0,0
7325115,뻔한 주제를 식상한 방식으로 불필요한 선정성을 동원해 만든 상업영화임. 소설 고래를 쓴 천명관 소설가의 시나리오라니 믿기 힘듦. 척하는 이런 영화보다 차라리 헐리웃 블록버스터가 오히려 더 순수함.,1,0,0,0,0
2120382,볼만,1,0,0,0,0
7324089,진짜 재미없음. 지루함,1,0,0,0,0
9559279,그냥 톰 하디 연기 잘한다는 것만 보여주다 끝나네...,1,0,0,0,0
8678776,이건 뭐 할말이 없다...,1,0,0,0,0
259858,당황스럽고 유치하고 재미없다,1,0,0,0,0
4510637,순수하게 어른들의 눈높이로만 봤을때... 이건 아니다.,1,0,0,0,0
9721666,배우들 하나같이 다 발연기 .... 김꽃비란 사람도 연기 넘 못하심 ; 지못미,1,0,0,0,1
6890113,쥬만지와 데스티네이션을 섞었는데 하필 이렇게 섞었다 신비감없는 연출과 긴장감 전혀 없는 전개.... 쥬만지와 데스티네이션의 가장 중점적인 요소를 쏙빼고 섞었다 3류 C급 영화 내 시간 돌려줘...,1,0,0,0,0
3488796,정말 2%로가 모자른 영화.. 그 2%때문에.. 평점은 확..아깝다..,1,0,0,0,0
8573794,순전히 여자 주인공이 이뻐서 4점 드림. 참고로 근 1년 사이 본 영화중에서 최악이였음.,1,0,0,0,0
5450875,썩은 곰팡이같은 백이여친때문에 그냥 평점 1점먹일거다.,1,0,0,0,0
6417494,배틀로얄과 13구역을 섞어논 졸작,1,0,0,0,0
300174,뽜야 뽜,1,0,0,0,0
3727884,돈주고 보기엔 좀... ebs에서 하는거보다 집중이 안됨,1,0,0,0,0
8878343,이 영화는 7점대가 정상이다,1,0,0,0,0
8602620,시리즈 중 최악...!,1,0,0,0,0
2070470,교훈은 좋지만...너무 지루하게만들어서..졸립다..,1,0,0,0,0
5639045,두서없는 망상적인 장면들을 지켜보기 힘들다.,1,0,0,0,0
5059702,이게 어떻게 무간도 4냐?무간도 안봤냐?,1,0,0,0,0
9106834,이 다큐멘터리는 결국 가난한 나라에 대한 기독교인들의 선교 영화입니다. 메세지 자체가 선교를 밑바탕으로 하고 있으니 이 점 꼭 염두하여 관람하셔야 할 듯....참고로 배경음악도 찬송가....,1,0,0,0,0
4821354,전립선 체조에서 한번 웃었다. 흐접한 일본 영화 왜 자꾸 수입해오는지..,1,0,0,0,1
8538518,알바가 판치는 네이버 평점...,1,0,0,1,0
4417172,이건 뭐 쓰레기 영화 ㅡㅡ... 최근 본것중 가장 쓰레기. 절대 보지마시길..,1,0,0,0,0
6268381,깨끗하게끝내주세요 말도안되는내용끄집어내서횟수만늘리지마시고 작가님 지켜볼께요,1,0,0,0,0
9880675,이런영화 무슨생각으로 만들고 출연하는지 도대체 이해가 가지않음... 안타깝다 안타까워... 마이너스 점수 없나...,1,0,0,0,0
5574880,"이건 이것도, 그것도 아녀",1,0,0,0,0
8669178,원작소설에 좀더 비중을 두고 만들면 어떨까?하는 아쉬움이남는 영화..원작과는 너무 판이하게 스토리가 나가버린것이 못내아쉬움..,1,0,0,0,0
8836175,진짜 이런건 첨봄ㅋ 보지마셈,1,0,0,0,0
5788738,데보라...얜 변태냐? 그런꼴 당하구도 방구석 하고 있는 꼴 보면...싸이코,1,0,0,0,0
7901541,작가 실력 의심스럽네..언제까지 민수만 찾을 껍니까??작가야다른 새롭고 참신한 스토리. 못. 쓰나??배우들이 아깝구만...ㅠ,1,0,0,0,0
6157402,한획을 그을만한 영화군 ㄷㄷ,1,0,0,0,0
4392195,"남의돈으로,극장가에서,제대로쪽박차는 방법에 대한 노하우를 전수받고싶다면...추천.",1,0,0,0,0
8823951,어디서 개봉해요? 12일 개봉이라는데,1,0,0,0,0
5906227,"발연기, 뻔한 결말",1,0,0,0,0
8421246,연소자이상관람불가.,1,0,0,0,0
7863893,"무협물의 새로운 시도? 짜깁기도 능력이라면 능력. 만화같은 무협 연출은 호불호가 갈릴것이며 3부작? 으로 기획된 탓에 똥 싸다 만 듯한 찜찜한 엔딩, 스토리는 유치하고 지루한 편",1,0,0,0,0
5663875,다 보고 난뒤에 기분이 너무 드러워지는 영화....다시는 이런 영화보기 싫네요,1,0,0,0,0
9300545,물체가 움직이거나 어떤 일이 진행되는 빠르기.,1,0,0,0,0
1941652,구리네요,1,0,0,0,0
5864974,"짜증 유발용,재미도없다..",1,0,0,0,0
6041559,1점도 아까워..,1,0,0,0,0
1910379,재미없고 넘 잔혹한 영화다~,1,0,0,0,0
6638628,나 하나만으로 충분해,1,0,0,0,0
5873214,똥,1,0,0,0,0
497626,뉴하프란걸 보여줘야지?,1,0,0,0,0
5079061,끝의 허무한 반전..공포영화는 그래서 만들기 힘들다..,1,0,0,0,0
5413695,채식한다고 저렇게 병/신되는거아니다.아.-,1,0,0,0,0
7522589,"아이돌총출동이냐-.,-빠순이를위한드라마군요즘왜이리스토리개판막장드라마가흥하는지",1,0,0,0,0
5858481,액션도 유치,1,0,0,0,0
10260134,케이비에스 정신나갔나? 왜 이딴 ㅆ렉 영화를 방송하냐고,1,0,0,0,0
8919976,여기서부터 망하기 시작했지,1,0,0,0,0
5825537,최악의 쓰레기 같은 영화~~~이런 영화에 돈 투자한 사람들이 불쌍함~~,1,0,0,0,0
2408290,여기서 그만두길 잘한거야,1,0,0,0,0
5183981,평점보고 봤는데 속은 느낌.웃기지도 않고 아 지루해,1,0,0,0,0
8802885,2.22를 위해 다음 분이 2점을 해주시기를 부디. 간절히.,1,0,0,0,0
6999810,10점을 쏴 어서 알바질이냐. 진짜 ㅡㅡ;;; 아유,1,0,0,0,0
8293220,한국영화가 원작인데 한국영화 보다 못한 헐리웃 영화,1,0,0,0,0
3929842,언데드? 원제목은 unborn인데 왜 해석이 이따구? dead하고 born은 반의어 관계잖아 ㅡ,1,0,0,0,0
8389015,이영화각본 쓰신분 진짜답없다 .한10분 보다 못참아서 돌려 벌었다. 시간이아까운 영화다. 영화도 아니고 참내 답없다.이런 한국영화가 있을줄이야...,1,0,0,0,0
9145795,무슨 가족관계가 막장같음 그리고 내용이 심하게 심심하고 그리고 왜하필 한국전쟁일까ㅎ 피해입은척 쩌네,1,0,0,0,0
7059022,평점이 왜이리높아.ㅋㅋ 보는내내 천장지구가 생각났다. 천장지구가 진짜 명작이구나하고 느끼것이다.,1,0,0,0,0
22350,"영화 포스터 멋진데 비해서, 스토리는 좀 실망적인",1,0,0,0,0
860903,심했다 이건...ㅋㅋㅋ,1,0,0,0,0
7406382,그닥..,1,0,0,0,0
10143509,핵노잼. .너무기대를해서 그런가..,1,0,0,0,0
7556224,맥어보이 하루 종일 인상만 쓰다 끝나는 지루한 영화,1,0,0,0,0
3165545,러닝타임이 지날수록 한숨만.,1,0,0,0,0
1638107,네이버 평점 완전 못밌겠네! 이게 웃겨??? 나참.,1,0,0,0,0
7756881,지루하구 잼없고 어이없는 쓰레기. 회심이 불주먹한방으로 유령인지 괴물인지 떡실신 ㅋ 감독이 나름 이름있는 작품들 연출한 감독이던데 아무리 초창기 작품이라지만 이런 쓰레기 배출하고도 계속 감독하는거보니 영화계 빽이 상당한듯 ㅋ,1,0,0,0,0
6933742,이간첩새끼만든영화봐라..,1,0,0,0,0
10074493,가대하면 실망이 크다더니..일본이 미국영화사를 다 샀다던데 그래서 그런가 정점 왜이럴까 초호화 배우들이 아까울 정도의 최악의 연출 진짜 지루했다...돈아까우니 보지 마시길..,1,0,0,0,1
3883468,0점도 아깝다,1,0,0,0,0
324537,이거 흥행에도 망했고 주연 커플은 그해 최악의 커플로 선정,1,0,0,0,0
10081188,"재미 진짜 없고, 뻑하면 소리지르고, 잔혹하고, 욕설하고, 배우들도 역할과 안 맞고, 연구원들이 전부 조폭 같고...",1,0,0,0,0
9459088,내 손가락. 발가락. 책임져,1,0,0,0,0
2129763,어떤내용을 말하고자 하는것이였을까?,1,0,0,0,0
8342915,너 죽이러간다 아오 미쳣나,1,0,0,0,0
9625940,ㅡ_ㅡ한국영화는 망했어,1,0,0,0,0
8832068,배우들 외모는 10점만점~~,1,0,0,0,0
7795791,평점 지나치게 높다... 느려터진.. 전개 방식에.. 참을수 없는 분노에 내가 무간에 빠질것 같다.,1,0,0,0,0
6622776,시공 초월이고뭐고 목숨걸고 카드게임하면서 악당 다굴하는만화,1,0,0,0,0
7829514,못된 알바 색 히 들...,1,0,0,1,0
10101111,사람을자르고 토막내고전혀공포스럽지가않다 지루한영화 주인공마누라는 이쁨,1,0,0,0,0
2670952,연출 한심하다....감독 뭥미??그리고 전문가평점 우와....어이없다 조용히 갈란다,1,0,0,0,0
281489,찌질스러워 보이는 두 녀석 데려다가 뭐하자는 플레이인가?,1,0,0,0,0
8691434,배우들 연기도 OO인데다가 감독까지,1,0,0,0,0
8159485,재미는 좋은데 윤은혜가 박세주랑 엮어지고 김신이랑 서유경이 결혼하게되야 멋질거같은데 이러면 미래에서온 미래만 더힘들어지잖아 아무리 드라마지만 긴장돋네,1,0,0,0,0
4464822,"원작의 주제의식을 전혀 살리지 못한, 촌스러운 영화",1,0,0,0,0
8293172,"머리와 추리가 아닌, 몸으로 액션으로 때우는 홈즈. 팬들이 바라는건 이런게 아닐진대~ 엉성한 스토리, 산만한 대사.. 그냥 로다주를 위한 영화. 전작도 별로지만 속편은 더 심한듯",1,0,0,0,0
6760791,이 영화 왜 만든거지 재미도 감동도 아무것도 없음 비추!!,1,0,0,0,0
8875681,ㅋㅋㅋ 내가만들어도 ㅋㅋㅋㅋ이정도는 만들겠다 ㅋ,1,0,0,0,0
1864795,돼지귀 초밥 그거 하나 웃겼다.,1,0,0,0,0
8620175,가성 부분 개망친 샘김이 붙고 짜리몽땅이 떨어진건 말도 안된다ㅡㅡ문자투표 없애거나 퍼센트 더 축소시켜라,1,0,0,0,0
2432773,최악..... 내용 하나도 없음,1,0,0,0,0
3022866,"영화보다가 중간에 나가서 다크나이트 한번 더 보게 만든영화.,",1,0,0,0,0
5521,"재미 있고, 감독 특유의 색채감은 정말 인상적인 한 마디로 잘 만든 영화",1,0,0,0,0
2560421,"예전 기억에 다시 보았으나, 이정도 허접한 스토리와 액션일 줄이야",1,0,0,0,0
9214774,우리나라는 좌익선동 빨갱이들과 깽깽이들이 문제야.,1,0,0,0,0
9613825,한개도 아깝다.... 똥파리 안봤냐?독립영화도 그정도 퀄리티는 나와줘야한다 ㅇ건 머...유치원 학예회 하냐? 평점낚시 간만에 낚여보네 ㅉㅉ,1,0,0,0,0
6799771,잎에총을넌는것무섭다,1,0,0,0,0
6714464,흘러가버린 영화,1,0,0,0,0
7909411,은퇴할때가 됬네 자네,1,0,0,0,0
1436504,1점만들래 ㅋㅋ,1,0,0,0,0
10103004,영화를 장난으로 만드네 개연성도 없고 줄거리도 끈어지는 느낌이고 갑자기 장어들고 온놈이랑 갑자기 눈맞아섹스를 하질안나 식품처 여직원을 무슨 조폭 중간보스 급으로 투잡을 하질 안나 쩝?마지막엔 동포에게 장어집 차려주는 씬은 압권이다 어이가 없다,1,1,0,0,0
1775513,정상적인 영화를원한다면 정말비추,1,0,0,0,0
10033219,"""개콘 류근지 개그하던게 생각나더이다!! """"내~가! 아이돌이야!!! 괄호열고 괄호닫고~~뚜껑열고 뚜껑닫고ㅎㅎㅎ""",1,0,0,0,0
8646343,잠 안올 때 보시면 좋아요.,1,0,0,0,0
8936110,박성호씨 나올려면 재미라도 있어라!!!! 안그럼 나오지마라 나올때마다 채널돌리기도 구차나 박성호는 진짜 재미없는거로 잘나오네 나오는 코너마다 더럽게 재미없다,1,0,0,1,1
4810705,이 것도 참 시원하게 말아 먹었음.,1,0,0,0,0
6363836,집어치워라 재미없다,1,0,0,0,0
7494930,술처먹고 담배처피고 이게 영화냐? 담배좀처피지마라OOO아,1,0,0,0,0
8433643,"진부한 코메디 영화, 수준이하 영화,보고나면 남는게 없다",1,0,0,0,0
8712223,시기심많은여자어쩌고한인간 내아내가결혼햇다 보고나서는 손예진이니까가능한거라고 위안하며욕햇겠지ㅋ 영화가 꼭교훈적일필요는 없고 뭐영화제작은배워본적없어서모르겟지만 감독이 나랑사상적으로 진짜안맞는 사람인건확실ㅋ 내아내결혼햇다는 깊은뜻이라도잇지 이건뭐ㅋ,1,0,0,0,0
6515219,불륜커플들을 위한 데이트 무비,1,0,0,0,0
1601747,오 마이 갓~,1,0,0,0,0
5440283,이 영화땜에 첨으로 글남기네...내용도 감동도 cg도 뭣도 볼거 없는 폐급 영화...,1,0,0,0,0
8488224,국회 시사회에 다녀왔었다.. 참석해주셨던 유족 분들도 마이크를 잡고 대놓고 실망한 모습을 감추지 않으셨다. 이 영화는 아무것도 다루지 못했다. 평점 쓴 사람들은 보지도 않은 사람들이 태반인듯하다. 흔한 독립영화의 어리광인 예산 탓도 못할 것이다.,1,0,0,0,0
8822932,참 답답합니다~~그냥 어차피 알게될일 왜 미루는지~,1,0,0,0,0
10213604,머리가 지끈거리는 영화,1,0,0,0,0
8847004,이런게 헐리우드 작품이라니,1,0,0,0,0
9932854,이것도 영화라고 만들었는지,1,0,0,0,0
8564606,시간낭비 하고 싶음 보삼.시간도둑.,1,0,0,0,0
1100021,영화 스토리 보다 시대적 연출에 너무 많은 에너지를 소비했다.,1,0,0,0,0
9326018,시즌1볼때도 머리싸움안하고 대가리(머릿수)싸움하는거보고 더럽다보기싫다햇엇다 근데 유일하게 홍진호만이 지니어스라는 표현에 맞게 정정당당하게 전략적으로 승리를하는것을봣다 그래서 시즌2도봣는데 시즌2는 6화가 완결인거같다 더이상더러워서못보겟다 상금이아깝다,1,0,0,0,0
9494094,핵노잼.... 여주 노답,1,0,0,0,0
9809025,하아.괜히봣어.ㅠㅠ 스.토리도...이건..무슨...추천할만한 영화는 아닙니다..,1,0,0,0,0
9164257,이런 영화를 돈 내고 보는 거는 아닌데...,1,0,0,0,0
8938071,3류배우 이준 3류 시나리오 good!!!!,1,0,0,0,0
9154417,잔인한 관객 조롱이 시작된다. 브라운관을 브레이킹 하고 싶어 진다.,1,0,0,0,0
6093967,키친에서 네네치킨 시켜먹고 콩가루집안 된 사연,1,0,0,0,0
5762644,나 진짜 이런거 안다는 여잔데 진짜 드럽게 재미없어서 댓글단다,1,0,0,0,0
4550724,"쓰레기같은 한국수입사, 영화이름을 지어내내 어디다가 쿵푸허슬을",1,0,0,0,0
3895771,개봉때 어땠는지 몰라도 지금보면 말이 안나온다..내 친군 왜 이게 무섭다고 울었지?,1,0,0,0,0
5612565,별로,1,0,0,0,0
6670864,진짜 진심 돈 아까움... 진짜 ㅜㅜ 간만에 영화선택망함 너무 기대했음 시나리오도 억지스럼 진짜 평점 높아서 깜놀.... 밑에분 완전 동감,1,0,0,0,0
10009706,홍해바다도 갈르고 온갖기적 다 행하시는 그분은...왜 그 조그마한 세월호 하나 뒤집어줄줄 모르실까...그 정도 성의?만 보여주셨어도 믿지 말래도 믿고 목숨바쳐 충성할텐데...,1,0,0,0,0
5714864,꺼리만 만들고 얘기가 안풀려 보고잇자니 갑갑하네ㅠㅠ,1,0,0,0,0
8562619,초반에는 신선했는데 뒤로갈수록 후지더라. CG도 후짐. 후지후지후후후후져요,1,0,0,0,0
8722770,영화도 더 우월하게 복제하지그랬냐,1,0,0,0,0
4341330,썩었내,1,0,0,0,0
4930683,'허드서커대리인'을 그대로 베낀 영화. '아담샌들러식'의 뻔한 영화. 최악의 이 영화.,1,0,0,0,0
8037721,뭔 서부영화가 이따구야...,1,0,0,0,0
6893478,보다 껏다,1,0,0,0,0
8798041,진정한 막장중의 막장! 개콘의 시청률의 제왕?그거보는 느낌입니다. 웃기고 한심한 내용전개인데 다들 진지하게 연기하니 어처구니가없어서 웃게되네요.,1,0,0,0,0
9714841,이거 최악이네..ㅋㅋ,1,0,0,0,0
8352148,나도 반댈세.. 아놔열자이상,1,0,0,0,0
8933658,정말 궁금하다. 마광수 교수가 이 영화를 보면 무슨 생각이 들지...,1,0,0,0,0
10257197,열심히찍은건알겠는데 지루하다. 비슷한장면만 계속 반복된다. 전쟁영화좋아하는사람은 좋아할듯하다. 계속 전쟁만하니까,1,0,0,0,0
6390100,과거사진상규명위원회?,1,0,0,0,0
6884342,"""제목보고 완벽한 도주영화 이런걸 생각하면 안됨 적절한 제목 """"세상이 금지한 불편한 관계들"""" 이렇게 게이 아저씨들 관계, 게이 아저씨와 미성년자 관계 에 거부감이 있다면 안보는것이 좋음 아니다면 킬링타임용 관계장면 나오는데 꼴릴정도 아님 약함""",1,0,0,0,0
2209716,영화가 더러워,1,0,0,0,0
7492850,너무재미있게보고있었는데 이건 너무하네요..어의없게 어떻게 윤재한테 다시 갈수가있어요??그럼 한지훈 등장시키지나말지 다 이용하고 버리면그게뭔가요 불쌍해요..강윤재랑 되는것도우끼지아 맘에안드네요 보기싫어졌어요..,1,0,0,0,0
298788,매우 비추,1,0,0,0,0
7419311,스캔들의 이재용 이라서 3점이다...그때의 재기 발랄함이 돌아오기를 간절히 바라며...,1,0,0,0,0
2586180,뭥미.. 이런건 미국에서나 가능한 이야기다;;;,1,0,0,0,0
4515432,소재 자체에 흥미를 느끼지 못한다면 기대할 것은 전혀 없다.,1,0,0,0,0
8046458,이딴거 다신 만들지마라,1,0,0,0,0
